date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:51	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:51%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/core-values)
10:12:51	81095/81095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:14%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-nhs-3.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-nhs-3.jpg	(from https://nyerihigh.sc.ke/core-values)
10:12:52	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:51%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/core-values)
10:12:52	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:52%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/bom-pa)
10:12:52	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:52%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/bom-pa)
10:12:53	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:52%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/admission)
10:12:54	133571/133571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:14%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-8.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-8.jpg	(from https://nyerihigh.sc.ke/admission)
10:12:54	116411/116411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:14%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-7.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-7.jpg	(from https://nyerihigh.sc.ke/admission)
10:12:54	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:54%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/admission)
10:12:54	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:54%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/academics)
10:12:55	24222/24222	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:15%20GMT	https://nyerihigh.sc.ke/img/img-bg/pc-2.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/pc-2.jpg	(from https://nyerihigh.sc.ke/academics)
10:12:56	207629/207629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:16%20GMT	https://nyerihigh.sc.ke/img/img-bg/pc-3.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/pc-3.jpg	(from https://nyerihigh.sc.ke/academics)
10:12:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:56%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/academics)
10:12:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:56%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/curriculum)
10:12:57	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:56%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/curriculum)
10:12:57	13358761/13358761	---M--	200	added ('OK')	video/mp4	date:Wed,%2003%20Oct%202018%2008:27:42%20GMT	https://nyerihigh.sc.ke/videos/videos_of_school1.mp4	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/videos/videos_of_school1.mp4	(from https://nyerihigh.sc.ke/index)
10:12:57	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:57%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/teaching-staff)
10:12:57	125853/125853	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20May%202023%2015:37:36%20GMT	https://nyerihigh.sc.ke/img/img-bg/pc-7.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/pc-7.jpg	(from https://nyerihigh.sc.ke/academics)
10:12:57	101499/101499	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:14%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-nhs-4.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-nhs-4.jpg	(from https://nyerihigh.sc.ke/teaching-staff)
10:12:58	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:57%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/teaching-staff)
10:12:58	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:58%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/clubs-societies)
10:12:59	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:58%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/clubs-societies)
10:12:59	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:12:59%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index-2.html	(from https://nyerihigh.sc.ke/welfare-and-boarding)
10:13:00	278463/278463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:07%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-12.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-12.jpg	(from https://nyerihigh.sc.ke/welfare-and-boarding)
10:13:00	225797/225797	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:06%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-11.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-11.jpg	(from https://nyerihigh.sc.ke/clubs-societies)
10:13:00	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2007:13:00%20GMT	https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.73.delayed	(from https://nyerihigh.sc.ke/welfare-and-boarding)
10:13:01	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.74.delayed	(from https://nyerihigh.sc.ke/the-chapel)
10:13:01	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.76.delayed	(from https://nyerihigh.sc.ke/the-chapel)
10:13:01	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.77.delayed	(from https://nyerihigh.sc.ke/alumni)
10:13:02	105252/105252	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:16%20GMT	https://nyerihigh.sc.ke/img/img-bg/pc-5.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/pc-5.jpg	(from https://nyerihigh.sc.ke/the-chapel)
10:13:02	133138/133138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:15%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-nhs-5.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-nhs-5.jpg	(from https://nyerihigh.sc.ke/alumni)
10:13:02	85806/85806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:46:12%20GMT	https://nyerihigh.sc.ke/img/img-bg/bg-9.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/bg-9.jpg	(from https://nyerihigh.sc.ke/alumni)
10:13:02	599/599	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Oct%202021%2006:15:37%20GMT	https://nyerihigh.sc.ke/img/core-img/note-1.png	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/core-img/note-1.png	(from https://nyerihigh.sc.ke/alumni)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.7b.delayed	(from https://nyerihigh.sc.ke/alumni)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.7c.delayed	(from https://nyerihigh.sc.ke/news-blogs)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.7d.delayed	(from https://nyerihigh.sc.ke/news-blogs)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.7e.delayed	(from https://nyerihigh.sc.ke/non-teaching-staff)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.80.delayed	(from https://nyerihigh.sc.ke/non-teaching-staff)
10:13:02	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.81.delayed	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:03	55660/55660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2009:16:57%20GMT	https://nyerihigh.sc.ke/img/img-bg/pc-6-chaplain.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/img-bg/pc-6-chaplain.jpg	(from https://nyerihigh.sc.ke/non-teaching-staff)
10:13:03	120502/120502	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:32%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FRUITS.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FRUITS.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:03%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20DRY%20CEREALS%20-%20WHITE%20MAIZE.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20DRY%20CEREALS%20-%20WHITE%20MAIZE.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:03	13297/13297	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:33%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-FRESH%20MEAT.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-FRESH%20MEAT.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:04	10422/10422	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:32%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FRESH%20MILK.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FRESH%20MILK.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:04	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:04%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20BUILDING%20MATERIALS%20HARDWARE%20.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20BUILDING%20MATERIALS%20HARDWARE%20.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:04%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20FRESH%20CABBAGES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20FRESH%20CABBAGES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:05	129568/129568	---M--	200	added ('OK')	application/pdf	date:Fri,%2013%20Jun%202025%2010:04:51%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20MANUFACTURED%20GOODS%20(SUGAR,%20COOKING%20FAT%20RICE,%20MARGARINE,%20TEA%20LEAVES,%20SALT%20AND%20WHEAT%20FLOUR).pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20MANUFACTURED%20GOODS%20(SUGAR,%20COOKING%20FAT%20RICE,%20MARGARINE,%20TEA%20LEAVES,%20SALT%20AND%20WHEAT%20FLOUR).pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:05	16231239/16231239	---M--	200	added ('OK')	video/mp4	date:Fri,%2016%20Jun%202023%2010:14:29%20GMT	https://nyerihigh.sc.ke/videos/videos_of_school2.mp4	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/videos/videos_of_school2.mp4	(from https://nyerihigh.sc.ke/index)
10:13:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:05%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20POTATOES%20&%20GREEN%20GROCERIES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20POTATOES%20&%20GREEN%20GROCERIES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:05	11413/11413	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:37%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20FIREWOOD%20AND%20CHARCOAL.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20FIREWOOD%20AND%20CHARCOAL.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:06	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:06%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20CLEANING%20MATERIALS,%20DETERGENT%20MAKING%20CHEMICALS%20AND%20DISINFECTANT.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20CLEANING%20MATERIALS,%20DETERGENT%20MAKING%20CHEMICALS%20AND%20DISINFECTANT.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:06	115786/115786	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:31%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20(SPORTS%20UNIFORM%20&%20EQUIPMENTS).pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20(SPORTS%20UNIFORM%20&%20EQUIPMENTS).pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:06	304008/304008	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2008:17:02%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SUPPLY%20OF%20STAFF%20UNIFORM.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SUPPLY%20OF%20STAFF%20UNIFORM.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:07%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20BUILDING%20&GENERAL%20MAINTENANCE%20SERVICES%20.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20BUILDING%20&GENERAL%20MAINTENANCE%20SERVICES%20.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:08	135060/135060	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:30%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(ELECTRICAL%20MATERIALS%20AND%20FITTINGS).pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(ELECTRICAL%20MATERIALS%20AND%20FITTINGS).pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:08	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:07%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20PRINTED%20MATERIAL-%20EXERCISE%20BOOKS,%20FOLDERS&%20ENVELOPES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20%c3%a2%c2%80%c2%93%20PRINTED%20MATERIAL-%20EXERCISE%20BOOKS,%20FOLDERS&%20ENVELOPES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:08	492614/492614	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2006:27:01%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(LABORATORY%20CHEMICALS%20&%20EQUIPMENTS)%20GAS%20SYSTEM%20SERVICING.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(LABORATORY%20CHEMICALS%20&%20EQUIPMENTS)%20GAS%20SYSTEM%20SERVICING.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:08	123982/123982	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:37%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20COMPUTER%20ACCESSORIES%20&%20MAINTANCE.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20COMPUTER%20ACCESSORIES%20&%20MAINTANCE.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:08	149479/149479	---M--	200	added ('OK')	application/pdf	date:Mon,%2016%20Jun%202025%2006:58:08%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20COPIER%20STATIONERY,%20TONERS%20&CARTRIDGES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES-%20COPIER%20STATIONERY,%20TONERS%20&CARTRIDGES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:09	98662/98662	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:38%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20COMPREHENSIVE%20INSURANCE%20COVER%20FOR%20VEHICLES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20COMPREHENSIVE%20INSURANCE%20COVER%20FOR%20VEHICLES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:09	204404/204404	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:38%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20EMPLOYEE%20GROUP%20PERSONAL%20ACCIDENT%20INSURANCE%20COVER.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20EMPLOYEE%20GROUP%20PERSONAL%20ACCIDENT%20INSURANCE%20COVER.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:09	17153/17153	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2007:50:03%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(VEHICLE%20REPAIR%20AND%20SERVICING).pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20(VEHICLE%20REPAIR%20AND%20SERVICING).pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:10	219783/219783	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:37%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20COMPREHENSIVE%20INSURANCE%20COVER%20FOR%20SCHOOL.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20TENDER%20FOR%20COMPREHENSIVE%20INSURANCE%20COVER%20FOR%20SCHOOL.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:10	113602/113602	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:32%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FUEL,%20OIL&%20LUBRICANTS.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20FUEL,%20OIL&%20LUBRICANTS.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:10	24136/24136	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2008:24:06%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SUPPLY%20OF%20FARM%20IMPUTS%20AND%20AGRICULTURAL%20RELATED%20ITEMS.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SUPPLY%20OF%20FARM%20IMPUTS%20AND%20AGRICULTURAL%20RELATED%20ITEMS.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:11	277198/277198	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:33%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20FOR%20FUMIGATION%20AND%20SEPTIC%20TANKS%20MAINTENANCE%20SERVICES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20FOR%20FUMIGATION%20AND%20SEPTIC%20TANKS%20MAINTENANCE%20SERVICES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:11	101473/101473	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:33%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20OF%20WELDING%20AND%20REPAIR%20SERVICES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20OF%20WELDING%20AND%20REPAIR%20SERVICES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:11	101110/101110	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:14:33%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20OF%20FURNITURE.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20OF%20FURNITURE.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:11	101398/101398	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2006:13:44%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20AND%20MAINTENANCE%20OF%20ENERGY%20SAVING%20JIKOS.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20AND%20MAINTENANCE%20OF%20ENERGY%20SAVING%20JIKOS.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
